Time;ax;ay;az;wx;wy;wz;AngleX;AngleY;AngleZ;T 
618.284;-2.2461;0.1924;0.8848;-0.7324;2.5024;7.3853;-0.3625;5.7074;-53.5858;35.2100 
618.294;-2.2461;0.1924;0.8848;-0.7324;2.5024;7.3853;-0.3790;5.8997;-53.4979;35.2100 
618.294;-2.2461;0.1924;0.8848;-0.7324;2.5024;7.3853;-0.4010;6.0919;-53.4045;35.1900 
618.314;-2.2461;0.1924;0.8848;-0.7324;2.5024;7.3853;-0.4175;6.2842;-53.3167;35.1900 
618.314;-2.2461;0.1924;0.8848;-0.7324;2.5024;7.3853;-0.4340;6.4709;-53.2233;35.2400 
618.314;-2.2461;0.1924;0.8848;-0.7324;2.5024;7.3853;-0.4504;6.6632;-53.1299;35.2400 
618.314;-2.2461;0.1924;0.8848;-0.7324;2.5024;7.3853;-0.4669;6.8500;-53.0365;35.2700 
618.324;-2.2461;0.1924;0.8848;-0.7324;2.5024;7.3853;-0.4834;7.0422;-52.9486;35.2700 
618.324;-1.9331;0.1743;0.8057;0.1221;-0.1221;2.3804;-0.4944;7.2125;-52.8882;35.2000 
618.424;-1.9331;0.1743;0.8057;0.1221;-0.1221;2.3804;-0.5054;7.3828;-52.8278;35.2000 
618.424;-1.9331;0.1743;0.8057;0.1221;-0.1221;2.3804;-0.5109;7.5531;-52.7673;35.2900 
618.434;-1.9331;0.1743;0.8057;0.1221;-0.1221;2.3804;-0.5219;7.7289;-52.7069;35.2900 
618.434;-1.9331;0.1743;0.8057;0.1221;-0.1221;2.3804;-0.5273;7.8992;-52.6520;35.2100 
618.434;-1.9331;0.1743;0.8057;0.1221;-0.1221;2.3804;-0.5383;8.0695;-52.5970;35.2100 
618.434;-1.9331;0.1743;0.8057;0.1221;-0.1221;2.3804;-0.5383;8.2397;-52.5421;35.2600 
618.434;-1.9331;0.1743;0.8057;0.1221;-0.1221;2.3804;-0.5438;8.4045;-52.4872;35.2600 
618.434;-1.3438;0.1011;0.6196;1.4038;-2.4414;-5.5542;-0.5493;8.5583;-52.4817;35.2200 
618.434;-1.3438;0.1011;0.6196;1.4038;-2.4414;-5.5542;-0.5493;8.7067;-52.4707;35.2200 
618.434;-1.3438;0.1011;0.6196;1.4038;-2.4414;-5.5542;-0.5548;8.8605;-52.4652;35.2200 
618.434;-1.3438;0.1011;0.6196;1.4038;-2.4414;-5.5542;-0.5548;9.0088;-52.4597;35.2000 
618.434;-1.3438;0.1011;0.6196;1.4038;-2.4414;-5.5542;-0.5603;9.1626;-52.4487;35.2000 
618.434;-1.3438;0.1011;0.6196;1.4038;-2.4414;-5.5542;-0.5603;9.3109;-52.4432;35.2100 
618.434;-1.3438;0.1011;0.6196;1.4038;-2.4414;-5.5542;-0.5658;9.4592;-52.4377;35.2100 
618.434;-1.3438;0.1011;0.6196;1.4038;-2.4414;-5.5542;-0.5658;9.6075;-52.4323;35.2600 
618.434;-0.6538;0.0327;0.3892;3.4790;-3.5400;-13.9160;-0.5603;9.7339;-52.4817;35.2600 
618.434;-0.6538;0.0327;0.3892;3.4790;-3.5400;-13.9160;-0.5548;9.8602;-52.5311;35.2600 
618.434;-0.6538;0.0327;0.3892;3.4790;-3.5400;-13.9160;-0.5493;9.9866;-52.5861;35.2600 
618.434;-0.6538;0.0327;0.3892;3.4790;-3.5400;-13.9160;-0.5438;10.1129;-52.6355;35.2300 
618.434;-0.6538;0.0327;0.3892;3.4790;-3.5400;-13.9160;-0.5383;10.2338;-52.6849;35.2300 
618.434;-0.6538;0.0327;0.3892;3.4790;-3.5400;-13.9160;-0.5328;10.3601;-52.7399;35.1800 
618.444;-0.6538;0.0327;0.3892;3.4790;-3.5400;-13.9160;-0.5273;10.4865;-52.7893;35.1800 
618.444;-0.0806;-0.0161;0.1978;6.1646;-3.9063;-20.2026;-0.5219;10.4974;-52.9102;35.2100 
618.454;-0.0806;-0.0161;0.1978;6.1646;-3.9063;-20.2026;-0.5219;10.5139;-53.0365;35.2100 
618.454;-0.0806;-0.0161;0.1978;6.1646;-3.9063;-20.2026;-0.5219;10.5304;-53.1573;35.2100 
618.464;-0.0806;-0.0161;0.1978;6.1646;-3.9063;-20.2026;-0.5164;10.5414;-53.2782;35.2200 
618.464;-0.0806;-0.0161;0.1978;6.1646;-3.9063;-20.2026;-0.5164;10.5579;-53.3990;35.2200 
618.474;-0.0806;-0.0161;0.1978;6.1646;-3.9063;-20.2026;-0.5164;10.5743;-53.5144;35.2200 
618.474;-0.0806;-0.0161;0.1978;6.1646;-3.9063;-20.2026;-0.5109;10.5853;-53.6353;35.2200 
618.494;-0.0806;-0.0161;0.1978;6.1646;-3.9063;-20.2026;-0.5109;10.6018;-53.7561;35.2300 
618.494;0.2881;-0.0396;0.0811;8.9111;-3.6621;-23.6206;-0.4889;10.3491;-53.8440;35.2300 
618.494;0.2881;-0.0396;0.0811;8.9111;-3.6621;-23.6206;-0.4669;10.1019;-53.9319;35.2300 
618.494;0.2881;-0.0396;0.0811;8.9111;-3.6621;-23.6206;-0.4449;9.8492;-54.0198;35.2300 
618.514;0.2881;-0.0396;0.0811;8.9111;-3.6621;-23.6206;-0.4230;9.6021;-54.1077;35.2200 
618.514;0.2881;-0.0396;0.0811;8.9111;-3.6621;-23.6206;-0.4010;9.3494;-54.1956;35.2200 
618.534;0.2881;-0.0396;0.0811;8.9111;-3.6621;-23.6206;-0.3790;9.1022;-54.2889;35.2600 
618.534;0.2881;-0.0396;0.0811;8.9111;-3.6621;-23.6206;-0.3571;8.8550;-54.3768;35.2600 
618.634;0.2881;-0.0396;0.0811;8.9111;-3.6621;-23.6206;-0.3296;8.6078;-54.4647;35.2600 
